article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W3111962623,Luck versus Skill: Is Nitrogen Balance in Irrigated Maize Fields Driven by Persistent or Random Factors?,2020-12-11,2020,article,Target_author,Grassini,56,106,last,True,7,Environmental Science & Technology,American Chemical Society,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Balance (ability)', 'Nitrogen balance', 'Persistence (discontinuity)', 'Ranking (information retrieval)', 'Agronomy']","['Balance (ability)', 'Nitrogen balance', 'Persistence (discontinuity)', 'Ranking (information retrieval)', 'Agronomy', 'Environmental science', 'Water balance', 'Nitrogen', 'Mathematics', 'Economics', 'Biology', 'Chemistry', 'Engineering', 'Computer science']",['Climate action'],8,89.0,97.0,0.78632814,33,,2.0,2.0,,1.0,3.0,,,,3977
https://openalex.org/W4320472075,Temporal variation of soil N supply defines N fixation in soybeans,2023-01-20,2023,article,Target_author,Ciampitti,58,219,last,True,6,European Journal of Agronomy,Elsevier BV,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Dry matter', 'Growing season', 'Biology', 'Dry season']","['Agronomy', 'Dry matter', 'Growing season', 'Biology', 'Dry season', 'Nitrogen fixation', 'Nitrogen', 'Ecology', 'Chemistry']",['Zero hunger'],8,89.0,99.0,0.91136014,58,,,,2.0,2.0,3.0,1.0,,,7582
https://openalex.org/W4206113203,Impact of High-Cadence Earth Observation in Maize Crop Phenology Classification,2022-01-19,2022,article,Target_author,Ciampitti,58,219,last,True,7,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Phenology', 'Crop', 'Environmental science', 'Random forest', 'Growing season']","['Phenology', 'Crop', 'Environmental science', 'Random forest', 'Growing season', 'Earth observation', 'Computer science', 'Satellite', 'Geography', 'Machine learning', 'Agronomy', 'Forestry']",['Zero hunger'],8,94.0,98.0,0.8119392,80,,,,,4.0,2.0,2.0,,,7582
https://openalex.org/W4396584633,Shifts in controls and abundance of particulate and mineral-associated organic matter fractions among subfield yield stability zones,2024-05-02,2024,article,Target_author,Basso,70,193,middle,True,5,SOIL,Copernicus Publications,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Edaphic', 'Yield (engineering)', 'Environmental science', 'Productivity', 'Abundance (ecology)']","['Edaphic', 'Yield (engineering)', 'Environmental science', 'Productivity', 'Abundance (ecology)', 'Organic matter', 'Soil organic matter', 'Sedimentation', 'Agronomy', 'Soil science', 'Soil water', 'Ecology', 'Biology', 'Sediment']",['Zero hunger'],8,98.0,100.0,0.89473884,55,,,,,3.0,5.0,,,,5518
https://openalex.org/W4412192291,A multi model ensemble reveals net climate benefits from regenerative practices in US Midwest croplands,2025-07-11,2025,article,Target_author,Basso,70,193,first,True,25,Scientific Reports,Nature Portfolio,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Net (polyhedron)', 'Climate change', 'Computer science', 'Environmental resource management', 'Agroforestry']","['Net (polyhedron)', 'Climate change', 'Computer science', 'Environmental resource management', 'Agroforestry', 'Environmental science', 'Ecology', 'Biology', 'Mathematics']",['Climate action'],8,95.0,100.0,0.99586313,61,,,,,,6.0,2.0,,,5518
https://openalex.org/W4320007220,Techno-diversity for carbon farming and climate resilience,2022-01-01,2022,article,Target_author,Basso,70,193,first,True,1,Italian Journal of Agronomy,PAGEPress (Italy),True,gold,Agriculture Sustainability and Environmental Impact,Ecology,Environmental Science,Physical Sciences,"['Resilience (materials science)', 'Diversity (politics)', 'Climate resilience', 'Climate change', 'Agriculture']","['Resilience (materials science)', 'Diversity (politics)', 'Climate resilience', 'Climate change', 'Agriculture', 'Carbon fibers', 'Agroforestry', 'Geography', 'Environmental science', 'Environmental resource management', 'Natural resource economics', 'Ecology', 'Biology', 'Economics', 'Mathematics', 'Political science']",['Climate action'],7,89.0,97.0,0.79406101,14,,,,2.0,3.0,1.0,1.0,,,5518
https://openalex.org/W4388806374,A meta-analysis of hairy vetch as a previous cover crop for maize,2023-11-19,2023,article,Target_author,Ciampitti,58,219,last,True,8,Heliyon,Elsevier BV,True,gold,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Cover crop', 'Agronomy', 'Cover (algebra)', 'Crop', 'Agroforestry']","['Cover crop', 'Agronomy', 'Cover (algebra)', 'Crop', 'Agroforestry', 'Biology', 'Engineering']",['Zero hunger'],7,96.0,99.0,0.8831052,89,,,,1.0,3.0,3.0,,,,7582
https://openalex.org/W4401477610,Identifying environments for canola oil production under diverse seasonal crop water stress levels,2024-08-10,2024,article,Target_author,Ciampitti,58,219,last,True,8,Agricultural Water Management,Elsevier BV,True,gold,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Canola', 'Water stress', 'Oil production', 'Environmental science', 'Production (economics)']","['Canola', 'Water stress', 'Oil production', 'Environmental science', 'Production (economics)', 'Crop', 'Crop production', 'Agronomy', 'Geography', 'Engineering', 'Agriculture', 'Petroleum engineering', 'Biology', 'Economics']",['Zero hunger'],7,90.0,100.0,0.87752396,51,,,,,4.0,2.0,1.0,,,7582
https://openalex.org/W4224279346,Soybean management for seed composition: The perspective of U.S. farmers,2022-04-21,2022,article,Target_author,Ciampitti,58,219,last,True,11,Agronomy Journal,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Production (economics)', 'Business', 'Quality (philosophy)', 'Incentive', 'Mindset']","['Production (economics)', 'Business', 'Quality (philosophy)', 'Incentive', 'Mindset', 'Agricultural science', 'Biotechnology', 'Agronomy', 'Marketing', 'Biology', 'Economics']",[],7,94.0,97.0,0.83280709,33,,,,2.0,3.0,2.0,,,,7582
https://openalex.org/W4399149931,Nitrogen fertilizer and plant density affect maize residue quantity and quality more than previous crop and genotype,2024-05-29,2024,article,Target_author,Archontoulis,53,121,last,True,7,European Journal of Agronomy,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Fertilizer', 'Nitrogen', 'Crop', 'Residue (chemistry)']","['Agronomy', 'Fertilizer', 'Nitrogen', 'Crop', 'Residue (chemistry)', 'Biology', 'Plant density', 'Environmental science', 'Sowing', 'Chemistry']",['Zero hunger'],7,90.0,99.0,0.93051759,63,,,,,2.0,4.0,1.0,,,5318
https://openalex.org/W3034159478,Agronomic optimal plant density for semiupright cowpea as a second crop in southeastern Brazil,2020-06-01,2020,article,Target_author,Ciampitti,58,219,last,True,6,Crop Science,Wiley,True,green,Agricultural pest management studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Vigna', 'Biology', 'Cultivar', 'Agronomy', 'Crop']","['Vigna', 'Biology', 'Cultivar', 'Agronomy', 'Crop', 'Leaf area index', 'Yield (engineering)', 'Dry matter', 'Plant density', 'Crop yield', 'Growing season', 'Sowing']",['Zero hunger'],6,89.0,97.0,0.80840958,36,,1.0,1.0,,3.0,1.0,,,,7582
https://openalex.org/W2999704434,Viewpoint: Principles and priorities for one CGIAR,2020-01-16,2020,article,Target_author,Lobell,112,269,first,True,1,Food Policy,Elsevier BV,False,closed,Food Waste Reduction and Sustainability,Food Science,Agricultural and Biological Sciences,Life Sciences,"['Food waste', 'Product (mathematics)', 'Consumption (sociology)', 'Economics', 'Welfare']","['Food waste', 'Product (mathematics)', 'Consumption (sociology)', 'Economics', 'Welfare', 'Pasteurization', 'Public economics', 'Microeconomics', 'Agricultural economics', 'Food products', 'Business', 'Marketing', 'Environmental economics', 'Food science', 'Market economy']",[],6,94.0,96.0,0.72215903,10,,,2.0,2.0,,2.0,,,,8518
https://openalex.org/W4385519803,Predicting corn tiller development in restrictive environments can be achieved to enhance defensive management decision tools for producers,2023-08-03,2023,article,Target_author,Ciampitti,58,219,last,True,7,Frontiers in Plant Science,Frontiers Media,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Tiller (botany)', 'Growing season', 'Environmental science', 'Agronomy', 'Crop']","['Tiller (botany)', 'Growing season', 'Environmental science', 'Agronomy', 'Crop', 'Biology', 'Agricultural engineering', 'Engineering']",[],6,95.0,98.0,0.8611352,67,,,,,2.0,4.0,,,,7582
https://openalex.org/W4391383114,Filling the agronomic data gap through a minimum data collection approach,2024-01-31,2024,article,Target_author,Grassini,56,106,last,True,15,Field Crops Research,Elsevier BV,True,hybrid,Agricultural Innovations and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Data collection', 'Mathematics', 'Statistics']","['Data collection', 'Mathematics', 'Statistics']",['Zero hunger'],6,95.0,99.0,0.97012698,25,,,,,1.0,2.0,3.0,,,3977
https://openalex.org/W4406903456,Benchmarking sorghum and maize for both yield and economic advantage in the US Great Plains,2025-01-28,2025,article,Target_author,Ciampitti,58,219,last,True,8,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Agronomy', 'Benchmarking', 'Yield (engineering)', 'Zea mays']","['Sorghum', 'Agronomy', 'Benchmarking', 'Yield (engineering)', 'Zea mays', 'Agroforestry', 'Agricultural engineering', 'Environmental science', 'Biology', 'Economics', 'Engineering']",['Zero hunger'],6,96.0,100.0,0.98142962,56,,,,,,3.0,3.0,,,7582
https://openalex.org/W4412421036,Crop productivity in southern Africa is stagnant despite moderate climate trends,2025-07-15,2025,article,Target_author,Lobell,112,269,first,True,2,Nature Food,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Productivity', 'Crop', 'Crop productivity', 'Climate change', 'Agroforestry']","['Productivity', 'Crop', 'Crop productivity', 'Climate change', 'Agroforestry', 'Agricultural economics', 'Geography', 'Environmental science', 'Economics', 'Ecology', 'Biology', 'Forestry', 'Economic growth']",['Climate action'],6,95.0,100.0,0.9918447,26,,,,,,4.0,2.0,,,8518
https://openalex.org/W4408462823,Maize breeding enhances lodging resistance through vertical allocation changes of stem dry matter and nitrogen,2025-03-14,2025,article,Target_author,Archontoulis,53,121,last,True,4,Frontiers in Plant Science,Frontiers Media,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Dry matter', 'Resistance (ecology)', 'Agronomy', 'Biology', 'Nitrogen']","['Dry matter', 'Resistance (ecology)', 'Agronomy', 'Biology', 'Nitrogen', 'Chemistry']",[],6,97.0,99.0,0.98285517,43,,,,,,2.0,4.0,,,5318
https://openalex.org/W4393255653,Environmental variables controlling biological nitrogen fixation in soybean,2024-03-28,2024,article,Target_author,Ciampitti,58,219,middle,True,8,Symbiosis,Springer Science+Business Media,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen fixation', 'Biology', 'Agronomy', 'Soil fertility', 'Soil water']","['Nitrogen fixation', 'Biology', 'Agronomy', 'Soil fertility', 'Soil water', 'Ecology']",['Zero hunger'],6,90.0,98.0,0.91821918,56,,,,,,5.0,1.0,,,7582
https://openalex.org/W4412692252,The mixed effects of recent cover crop adoption on US cropland productivity,2025-07-28,2025,article,Target_author,Lobell,112,269,first,True,6,Nature Sustainability,Nature Portfolio,False,closed,Agricultural Economics and Policy,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Productivity', 'Cover (algebra)', 'Cover crop', 'Crop productivity', 'Environmental science']","['Productivity', 'Cover (algebra)', 'Cover crop', 'Crop productivity', 'Environmental science', 'Crop', 'Agricultural economics', 'Agronomy', 'Agroforestry', 'Business', 'Agricultural engineering', 'Economics', 'Engineering', 'Biology']",[],5,97.0,99.0,0.99354708,28,,,,,,1.0,4.0,,,8518
https://openalex.org/W4392844751,Stalk sap nitrate test as a potential tool for nitrogen fertilizer recommendations for maize,2024-03-15,2024,article,Target_author,Castellano,48,95,last,True,6,Field Crops Research,Elsevier BV,True,green,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Stalk', 'Environmental science', 'Nitrate', 'Nitrogen', 'Agronomy']","['Stalk', 'Environmental science', 'Nitrate', 'Nitrogen', 'Agronomy', 'Fertilizer', 'Nitrogen fertilizer', 'Biology', 'Chemistry', 'Ecology', 'Horticulture']",['Zero hunger'],5,90.0,98.0,0.8910101,33,,,,,,4.0,1.0,,,3569
https://openalex.org/W2984940497,Assessing Nitrogen Limitation in Inoculated Soybean in Southern Brazil,2019-01-01,2019,article,Target_author,Ciampitti,58,219,middle,True,6,Agrosystems Geosciences & Environment,Wiley,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Dry matter', 'Nitrogen fixation', 'Agronomy', 'Fertilizer', 'Mineralization (soil science)']","['Dry matter', 'Nitrogen fixation', 'Agronomy', 'Fertilizer', 'Mineralization (soil science)', 'Starter', 'Nitrogen', 'Organic matter', 'Nutrient', 'Soil water', 'Cultivar', 'Limiting', 'Growing season', 'Environmental science', 'Mathematics', 'Chemistry', 'Biology', 'Ecology', 'Food science', 'Engineering']",['Responsible consumption and production'],5,89.0,95.0,0.80270801,41,1.0,1.0,1.0,,1.0,1.0,,,,7582
https://openalex.org/W4409838401,Nitrogen nutrition index as an in-season N diagnostic method for maize yield response to N fertilization,2025-04-26,2025,article,Target_author,Ciampitti,58,219,last,True,9,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Human fertilization', 'Yield (engineering)', 'Nitrogen fertilizer', 'Nitrogen']","['Agronomy', 'Human fertilization', 'Yield (engineering)', 'Nitrogen fertilizer', 'Nitrogen', 'Index (typography)', 'Grain yield', 'Environmental science', 'Mathematics', 'Biology', 'Chemistry', 'Fertilizer', 'Computer science', 'Physics']",['Zero hunger'],5,97.0,99.0,0.98091304,59,,,,,,1.0,4.0,,,7582
https://openalex.org/W4403996865,Environmental characterization for rainfed maize production in the US Great Plains region,2024-11-02,2024,article,Target_author,Ciampitti,58,219,last,True,5,Agricultural and Forest Meteorology,Elsevier BV,True,green,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Zea mays', 'Environmental science', 'Production (economics)', 'Agronomy', 'Agroforestry']","['Zea mays', 'Environmental science', 'Production (economics)', 'Agronomy', 'Agroforestry', 'Geography', 'Biology']",['Zero hunger'],5,96.0,99.0,0.90083664,75,,,,,1.0,4.0,,,,7582
https://openalex.org/W4404284297,Assessing the influence of environmental drivers on soybean seed yield and nitrogen fixation estimates and uncertainties in the United States,2024-11-12,2024,article,Target_author,Ciampitti,58,219,last,True,15,European Journal of Agronomy,Elsevier BV,False,closed,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Yield (engineering)', 'Nitrogen fixation', 'Nitrogen', 'Environmental science']","['Agronomy', 'Yield (engineering)', 'Nitrogen fixation', 'Nitrogen', 'Environmental science', 'Biology', 'Mathematics', 'Chemistry', 'Materials science']",['Zero hunger'],5,97.0,99.0,0.91674708,42,,,,,1.0,4.0,,,,7582
https://openalex.org/W4402439671,Enhancing Alfalfa Biomass Prediction: An Innovative Framework Using Remote Sensing Data,2024-09-11,2024,article,Target_author,Ciampitti,58,219,last,True,8,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Remote sensing', 'Biomass (ecology)', 'Environmental science', 'Computer science', 'Agricultural engineering']","['Remote sensing', 'Biomass (ecology)', 'Environmental science', 'Computer science', 'Agricultural engineering', 'Geology', 'Engineering']",[],5,97.0,99.0,0.88303849,60,,,,,1.0,4.0,,,,7582
https://openalex.org/W4313824535,Integrating Field Data and a Modeling Approach to Inform Optimum Planting Date × Maturity Group for Soybeans under Current and Future Weather Conditions in Kansas,2023-01-06,2023,article,Target_author,Ciampitti,58,219,last,True,7,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Yield (engineering)', 'Maturity (psychological)', 'Current (fluid)', 'Agriculture']","['Sowing', 'Yield (engineering)', 'Maturity (psychological)', 'Current (fluid)', 'Agriculture', 'Productivity', 'Environmental science', 'Production (economics)', 'Agricultural engineering', 'Agronomy', 'Geography', 'Meteorology', 'Engineering', 'Biology', 'Ecology', 'Economics', 'Political science']",['Zero hunger'],5,91.0,96.0,0.87316204,45,,,,,1.0,2.0,2.0,,,7582
https://openalex.org/W4306871497,Retrospective study in U.S. commercial sorghum breeding: III. Nitrogen internal efficiency,2022-10-20,2022,article,Target_author,Ciampitti,58,219,last,True,6,Crop Science,Wiley,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Hybrid', 'Stover', 'Biology', 'Agronomy']","['Sorghum', 'Hybrid', 'Stover', 'Biology', 'Agronomy', 'Sweet sorghum', 'Biomass (ecology)', 'Yield (engineering)', 'Crop']",['Responsible consumption and production'],4,89.0,97.0,0.75816179,32,,,,3.0,,1.0,,,,7582
https://openalex.org/W4411116225,"Comparing continuous-corn and soybean-corn rotation cropping systems in the U.S. central Midwest: Trade-offs among crop yield, nutrient losses, and change in soil organic carbon",2025-06-07,2025,article,Target_author,Kaiyu,69,156,middle,True,17,Agriculture Ecosystems & Environment,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Cropping', 'Crop rotation', 'Environmental science', 'Yield (engineering)']","['Agronomy', 'Cropping', 'Crop rotation', 'Environmental science', 'Yield (engineering)', 'Nutrient', 'Soil carbon', 'Cropping system', 'Crop', 'Crop yield', 'Agroforestry', 'Biology', 'Soil water', 'Agriculture', 'Ecology', 'Soil science']",['Zero hunger'],4,95.0,99.0,0.94432145,126,,,,,,2.0,2.0,,,10358
https://openalex.org/W4234514210,Editorial,2020-03-01,2020,editorial,Target_author,Hoogenboom,93,467,first,True,3,The Journal of Agricultural Science,Cambridge University Press,True,hybrid,"Nutrition, Health, and Society Studies",Food Science,Agricultural and Biological Sciences,Life Sciences,"['Computer science', 'Content (measure theory)', 'World Wide Web', 'Mathematics', 'Mathematical analysis']","['Computer science', 'Content (measure theory)', 'World Wide Web', 'Mathematics']",[],4,89.0,99.0,0.67408142,0,1.0,,1.0,,1.0,1.0,,,,8833
https://openalex.org/W4395694831,Within‐field soil moisture variability and time‐invariant spatial structures of agricultural fields in the US Midwest,2024-04-26,2024,article,Target_author,Peng,40,71,middle,True,7,Vadose Zone Journal,Soil Science Society of America,True,gold,Soil Moisture and Remote Sensing,Environmental Engineering,Environmental Science,Physical Sciences,"['Water content', 'Environmental science', 'Moisture', 'Remote sensing', 'Satellite']","['Water content', 'Environmental science', 'Moisture', 'Remote sensing', 'Satellite', 'Soil science', 'Hydrology (agriculture)', 'Meteorology', 'Geography', 'Geology']",[],4,96.0,99.0,0.67526094,49,,,,,1.0,3.0,,,,4976
https://openalex.org/W4391517601,Exploring alternative crop rotations to continuous winter wheat for agricultural intensification in the US central Great Plains,2024-02-03,2024,article,Target_author,Ciampitti,58,219,last,True,20,Agricultural Systems,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Monoculture', 'Crop rotation', 'Cropping system', 'Agriculture']","['Cropping', 'Monoculture', 'Crop rotation', 'Cropping system', 'Agriculture', 'Productivity', 'Context (archaeology)', 'Agronomy', 'Environmental science', 'Forage', 'Mathematics', 'Crop yield', 'Rainfed agriculture', 'Precipitation', 'Crop', 'Agricultural engineering', 'Agroforestry', 'Geography', 'Biology', 'Economics', 'Ecology', 'Engineering']",['Zero hunger'],4,90.0,99.0,0.85350066,112,,,,,1.0,2.0,1.0,,,7582
https://openalex.org/W4404861550,Effective Nitrogen Use in Wheat: A Multi‐Environment Trial Comparison of Nitrogen Utilization Efficiency Versus Nutrition Index,2024-11-29,2024,article,Target_author,Ciampitti,58,219,last,True,5,Plant Breeding,Wiley,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen', 'Biology', 'Index (typography)', 'Agronomy', 'Chemistry']","['Nitrogen', 'Biology', 'Index (typography)', 'Agronomy', 'Chemistry', 'Computer science']",['Zero hunger'],4,95.0,100.0,0.90347991,57,,,,,2.0,2.0,,,,7582
https://openalex.org/W4383314812,Improved quantification of cover crop biomass and ecosystem services through remote sensing-based model–data fusion,2023-07-06,2023,article,Target_author,Kaiyu,69,156,middle,True,11,Environmental Research Letters,IOP Publishing,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Cover crop', 'Biomass (ecology)', 'Agroecosystem', 'Remote sensing']","['Environmental science', 'Cover crop', 'Biomass (ecology)', 'Agroecosystem', 'Remote sensing', 'Mean squared error', 'Leaching (pedology)', 'Agricultural engineering', 'Soil science', 'Agronomy', 'Soil water', 'Agroforestry', 'Mathematics', 'Statistics', 'Ecology', 'Engineering', 'Geography']",['Life in Land'],4,94.0,96.0,0.71028997,41,,,,,2.0,2.0,,,,10358
https://openalex.org/W4395694831,Within‐field soil moisture variability and time‐invariant spatial structures of agricultural fields in the US Midwest,2024-04-26,2024,article,Target_author,Kaiyu,69,156,middle,True,7,Vadose Zone Journal,Soil Science Society of America,True,gold,Soil Moisture and Remote Sensing,Environmental Engineering,Environmental Science,Physical Sciences,"['Water content', 'Environmental science', 'Moisture', 'Remote sensing', 'Satellite']","['Water content', 'Environmental science', 'Moisture', 'Remote sensing', 'Satellite', 'Soil science', 'Hydrology (agriculture)', 'Meteorology', 'Geography', 'Geology']",[],4,96.0,99.0,0.67526094,49,,,,,1.0,3.0,,,,10358
https://openalex.org/W4403585229,Evaluation of average leaf inclination angle quantified by indirect optical instruments in crop fields,2024-10-21,2024,article,Target_author,Kaiyu,69,156,middle,True,6,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Leaf Properties and Growth Measurement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Crop', 'Geography', 'Inclination angle', 'Environmental science', 'Mathematics']","['Crop', 'Geography', 'Inclination angle', 'Environmental science', 'Mathematics', 'Forestry', 'Geometry']",['Zero hunger'],4,96.0,99.0,0.89523116,50,,,,,1.0,3.0,,,,10358
https://openalex.org/W3049387219,Agronomic data and the coronavirus epidemic,2020-04-01,2020,article,Target_author,Hoogenboom,93,467,first,True,1,The Journal of Agricultural Science,Cambridge University Press,False,closed,COVID-19 Pandemic Impacts,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,"['Content (measure theory)', 'Coronavirus disease 2019 (COVID-19)', 'Coronavirus', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', 'Computer science']","['Content (measure theory)', 'Coronavirus disease 2019 (COVID-19)', 'Coronavirus', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', 'Computer science', '2019-20 coronavirus outbreak', 'Action (physics)', 'Virology', 'Biology', 'Mathematics', 'Medicine', 'Physics']",['Zero hunger'],4,89.0,95.0,0.85619188,0,,,,1.0,,2.0,1.0,,,8833
https://openalex.org/W3183974221,Cover crop and early nitrogen management for common bean in a tropical no‐till system,2021-07-26,2021,article,Target_author,Ciampitti,58,219,last,True,7,Agronomy Journal,Wiley,True,green,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Cover crop', 'Agronomy', 'Phaseolus', 'Crop', 'Crop rotation']","['Cover crop', 'Agronomy', 'Phaseolus', 'Crop', 'Crop rotation', 'Biology']",['Zero hunger'],4,89.0,95.0,0.77404688,48,,,1.0,1.0,1.0,1.0,,,,7582
https://openalex.org/W4414452840,Understanding rates of genetic gain in sorghum [ <i>Sorghum bicolor</i>  (L.) Moench] in the United States,2025-09-01,2025,article,Target_author,Messina,53,97,last,True,7,The Plant Genome,Crop Science Society of America,True,gold,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Biology', 'Germplasm', 'Agronomy', 'Genetic gain']","['Sorghum', 'Germplasm', 'Genetic gain', 'Hybrid', 'Agriculture', 'Plant breeding', 'Crop', 'Adaptation (eye)', 'Sweet sorghum', 'Abiotic component']",[],3,99.0,100.0,0.96073673,88,,,,,,3.0,,,,3276
https://openalex.org/W4406609890,A model-data fusion approach for quantifying the carbon budget in cotton agroecosystems across the United States,2025-01-20,2025,article,Target_author,Kaiyu,69,156,middle,True,11,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agroecosystem', 'Environmental science', 'Ecology', 'Agriculture', 'Biology']","['Agroecosystem', 'Environmental science', 'Ecology', 'Agriculture', 'Biology']",['Zero hunger'],3,95.0,98.0,0.90253318,65,,,,,,1.0,2.0,,,10358
https://openalex.org/W4401016163,"Soybean seed yield, protein, and oil concentration for a modern and old genotype under varying row spacings",2024-07-26,2024,article,Target_author,Ciampitti,58,219,last,True,4,Heliyon,Elsevier BV,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Genotype', 'Agronomy', 'Mathematics', 'Biology']","['Yield (engineering)', 'Genotype', 'Agronomy', 'Mathematics', 'Biology', 'Biotechnology', 'Materials science', 'Genetics', 'Composite material', 'Gene']",['Zero hunger'],3,95.0,99.0,0.86711508,42,,,,,1.0,2.0,,,,7582
https://openalex.org/W4411405744,"Maize breeding and increases in plant density have decreased root nitrogen concentration, but increased CN ratio and root nitrogen uptake",2025-06-18,2025,article,Target_author,Archontoulis,53,121,last,True,4,European Journal of Agronomy,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen', 'Agronomy', 'Plant density', 'Chemistry', 'Biology']","['Nitrogen', 'Agronomy', 'Plant density', 'Chemistry', 'Biology', 'Sowing']",['Zero hunger'],3,95.0,99.0,0.9573913,89,,,,,,1.0,2.0,,,5318
